"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","gfsub","gssub","gsub","gftfbusx","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","gfeghhx_g","gfeghdx_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gfsub_g","gssub_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb"
"218",2024-06-30,0.0235820157014359,0.0235820157014359,0.0144269163439259,0.00970059880239527,0.00255102040816335,0.0107438016528925,0.0107270560190704,0.0180890538033396,0.0142576204523108,0.00970059880239527,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00535427736264538,0.00808813057472224,0.00499142319217993,0.00900112855798407,0.00382664755755679,0.00462248872093451,0.00980235365706195,0.00499601646527692,0.00515488945715847,0.0091626830973508,0.00415054278963045,0.00140758335532687,0.00113515967912825,0.00158091405576299,0.00853261735193067,0.00977737817809299,0.00968183126979549,0.00584407423440525,0.00900112855798407,0.00900112855798385,0.00900112855798407,0.00900112855798407,25834.8009861686,17788.8186585416,NA,20787.9385966853,121.081322753803,124.228715018871,122.972578810512,134.147392159686,134.299344220369,133.508736506135,NA,NA,NA,1136.21925465838,796.505995203837,NA,4036.74866192127,NA,2721.67713961706,1822.41448191328,271.832910433328,4432.63022464615,1732.40646021932,NA,1765.05009711408,2805.18265779897,NA,NA,2132.99844392249,196.5,193.614343163539,1704.33415233415,3061.59624844404,759.455117128125,588.678695694567,1625.91448191328,78.2185672697895,28.0723078851699,975.152413477224,NA,551.545770983214,525.828769184652,89.5013382463331,81.7511142017752,0.651403300412551,82.4025175021877,NA,NA,20842.3,25888,NA,0.629670798,0.00968183126979549,0.00968183126979549,0.0144269163439259,0.0142576204523108,0.0142576204523108,0.00977737817809299,0.00977737817809299,0.00808813057472224,0.00808813057472224,0.00462248872093451,0.00462248872093451,1765.05009711408,2805.18265779897,2132.99844392249,551.545770983214,244.960224220624,207.909346144912,423.606642494011,3613.14201942726,588.688396293369
"219",2024-09-30,0.023359051509966,0.023359051509966,0.0142192012998015,0.00960740125726489,0.00254452926208648,0.0106295993458707,0.0106132075471699,0.0177676537585421,0.0140571982549684,0.00960740125726489,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00532821296366492,0.00814031197803322,0.00496500837954517,0.00897501393275113,0.00382648155981991,0.00458202789519402,0.00973423980222488,0.0049629225916199,0.00512040190324359,0.00911891767064898,0.00413338699006216,0.00140560484933672,0.00105828104920991,0.00157841871143649,0.00848298889991894,0.00970242979843761,0.00973157951021264,0.00578929466399192,0.00897501393275113,0.00897501393275113,0.00897501393275113,0.00897501393275113,26066.6686849693,17951.033431347,NA,20867.4832603921,121.682492535882,124.864815967691,123.627802899105,135.239393782905,135.392582780768,134.595539273088,NA,NA,NA,1156.40720496894,807.702637889688,NA,4089.77188852294,NA,2747.45311104471,1837.50708704191,274.592966059817,4470.23217763927,1750.74686166217,NA,1782.17537177205,2832.48151587401,NA,NA,2153.49101585437,197,195.672386058981,1722.4226044226,3105.12970179939,766.823677087125,593.962095190339,1640.50708704191,78.9205800008357,28.3242572395637,984.642186723554,NA,559.298959232614,533.220448441247,90.3697186975344,82.1257000875109,0.654388048506063,82.780088136017,NA,NA,20937.8,26140,NA,0.629670798,0.00973157951021264,0.00973157951021264,0.0142192012998015,0.0140571982549684,0.0140571982549684,0.00970242979843761,0.00970242979843761,0.00814031197803322,0.00814031197803322,0.00458202789519402,0.00458202789519402,1782.17537177205,2832.48151587401,2153.49101585437,559.298959232614,248.403678657074,207.524717854511,425.34322749094,3664.428661032,593.971702591596
"220",2024-12-31,0.0231672668413505,0.0231672668413505,0.0152256180458652,0.0101033834586466,0.00380710659898487,0.00566343042071193,0.0110851808634773,0.018800358102059,0.0152963671128108,0.0101033834586466,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.0052887795454184,0.00811966784378848,0.00494572030542795,0.00891819426703955,0.00378795134565646,0.00452769631957506,0.00965952563121664,0.00493841362706338,0.00511033681765394,0.00901418827653178,0.00404844549202865,0.00137438956633629,0.00105716227440911,0.00157593123209177,0.00847874720357944,0.009638033137229,0.00970839511402954,0.00574216835871977,0.00891819426703955,0.00891819426703955,0.00891819426703955,0.00891819426703955,26299.1363001964,18112.8474264554,NA,20946.5282716888,122.284300110032,125.50291723396,124.281643094323,136.337492739817,136.491925581461,135.688410345241,NA,NA,NA,1178.14807453416,820.057553956835,NA,4146.60870274006,NA,2774.50772590481,1852.88744794061,276.404972067631,4508.13414621478,1770.09282898407,NA,1799.35203706154,2859.9803655833,NA,NA,2175.2485613623,197.75,196.780563002681,1741.51597051597,3152.40722062185,774.214349097302,599.259164542504,1655.13744794061,79.6244090649506,28.5768584680958,994.201482118208,NA,567.854201438849,541.376784172662,91.2407050409433,82.4975403175397,0.657350918864858,83.1548912364045,NA,NA,21032.6,26392.5,NA,0.629670798,0.00970839511402954,0.00970839511402954,0.0152256180458652,0.0152963671128108,0.0152963671128108,0.009638033137229,0.009638033137229,0.00811966784378848,0.00811966784378848,0.00452769631957506,0.00452769631957506,1799.35203706154,2859.9803655833,2175.2485613623,567.854201438849,252.203352517986,206.360147658453,426.347280679359,3720.2614220607,599.269267925963
"221",2025-03-31,0.0228105082340597,0.0228105082340597,0.0144606092750086,0.0100023261223541,0.00379266750948171,0.00563153660498794,0.0109636468551644,0.0184534270650263,0.0150659133709981,0.0100023261223541,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00537101470518597,0.00795914588868962,0.00487008842056347,0.00882795747981202,0.00375934469087991,0.00446449796981829,0.00954058918253287,0.00487326246933772,0.00505247722799096,0.00928215425634904,0.00439068282221466,0.00125569442822093,0.000754318473259463,0.0015734515806034,0.0083187293418221,0.00951697519780925,0.00954512079997216,0.00565448618974096,0.00882795747981202,0.00882795747981202,0.00882795747981202,0.00882795747981224,26531.3039572103,18280.9736702895,NA,21025.2734915393,122.879835464014,126.137017865331,124.949161626967,137.422622734632,137.578284729792,136.768374198583,NA,NA,NA,1199.88894409938,832.412470023981,NA,4201.68420507952,NA,2801.5555058367,1868.24893095427,278.216069908912,4545.63609401377,1789.4384703689,NA,1816.47642577039,2887.27922365834,NA,NA,2197.00610687023,198.5,197.888739946381,1760.60933660934,3197.99294971498,781.582527855449,604.549398966473,1669.74893095427,80.3273299625311,28.8291337595587,1003.69125536454,NA,576.409443645084,549.533119904077,92.1090405678486,82.8658504188023,0.660285660707588,83.5261360795099,NA,NA,21126.5,26644.3,NA,0.629670798,0.00954512079997216,0.00954512079997216,0.0144606092750086,0.0150659133709981,0.0150659133709981,0.00951697519780925,0.00951697519780925,0.00795914588868962,0.00795914588868962,0.00446449796981829,0.00446449796981829,1816.47642577039,2887.27922365834,2197.00610687023,576.409443645084,256.003026378897,205.173084210365,427.281811719453,3774.40239336007,604.559401292596
"222",2025-06-30,0.0227505669173904,0.0227505669173904,0.0145218497398409,0.00990327038231231,0.00377833753148615,0.00560000000000005,0.0108447488584476,0.0181190681622088,0.0148423005565863,0.00990327038231231,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00525855925348528,0.00800192830577151,0.00486297673454938,0.00888260787638973,0.00382131093778959,0.00437838733344376,0.00943916710140624,0.00486590287722954,0.00504293632103514,0.00903236414458353,0.00414920989882916,0.00125411963718025,0.000829124896359223,0.00147576882795386,0.008228098737185,0.0094213236544789,0.00948950613008237,0.0056397518918585,0.00888260787638973,0.00888260787638973,0.00888260787638973,0.00888260787638973,26766.9711267115,18446.0940813971,NA,21105.6175991026,123.477397245021,126.773118814151,125.606214197056,138.522268709345,138.679176300631,137.862784923417,NA,NA,NA,1221.6298136646,844.767386091127,NA,4257.64951248484,NA,2828.68302659756,1883.83065595996,280.037763026426,4583.03803661862,1808.78791435286,NA,1833.5900380883,2914.67807755051,NA,NA,2218.76365237816,199.25,198.99691689008,1779.7027027027,3244.43372279981,788.946069813061,609.9193742194,1684.58065595996,81.0408461363457,29.0852116501609,1013.21578968503,NA,584.964685851319,557.689455635492,92.9768296505418,83.2286692086511,0.663176647080885,83.891845855732,NA,NA,21219,26895.8,NA,0.629670798,0.00948950613008237,0.00948950613008237,0.0145218497398409,0.0148423005565863,0.0148423005565863,0.0094213236544789,0.0094213236544789,0.00800192830577151,0.00800192830577151,0.00437838733344376,0.00437838733344376,1833.5900380883,2914.67807755051,2218.76365237816,584.964685851319,259.802700239808,203.981383961742,428.25110383371,3829.39840865113,609.929277489782
"223",2025-09-30,0.0227047114653089,0.0227047114653089,0.0141938502790575,0.00980615735461798,0.00376411543287336,0.00556881463802705,0.0107284020327498,0.0177966101694915,0.0146252285191957,0.00980615735461798,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00535794723643113,0.00793571655921399,0.00485246123488081,0.00865124931361527,0.00360316851559883,0.00431217305245291,0.00936577458190513,0.00485853563735894,0.00503341143799352,0.00864733328625822,0.00377654650585613,0.00125254879114478,0.000753125470703386,0.00152112943860838,0.00824823252160245,0.00934558449044642,0.00946891724989696,0.00562847963196078,0.00865124931361505,0.00865124931361527,0.00865124931361505,0.00865124931361527,26998.538867299,18605.6036047486,NA,21181.6646959379,124.076566528536,127.41122008042,126.279205665292,139.621542170962,139.779694936418,138.956824908634,NA,NA,NA,1243.37068322981,857.122302158274,NA,4313.29457545541,NA,2855.71713667306,1899.15438320356,281.847044534638,4620.84,1828.13290386355,NA,1850.72600871009,2942.27692307692,NA,NA,2240.52119788608,200,200.10509383378,1798.79606879607,3290.48472930156,796.319231966905,615.195938786976,1699.15438320356,81.7419507008575,29.3368350674857,1022.80984615385,NA,593.519928057554,565.845791366907,93.8457524676948,83.5875656332041,0.666036379547443,84.2536020127516,NA,NA,21310.5,27147.7,NA,0.629670798,0.00946891724989696,0.00946891724989696,0.0141938502790575,0.0146252285191957,0.0146252285191957,0.00934558449044642,0.00934558449044642,0.00793571655921399,0.00793571655921399,0.00431217305245291,0.00431217305245291,1850.72600871009,2942.27692307692,2240.52119788608,593.519928057554,263.602374100719,202.799303909351,429.289918096292,3884.00465735911,615.20574494433
"224",2025-12-31,0.0226589064499731,0.0226589064499731,0.0142584764518838,0.00980615735461798,0.00499999999999989,0.0181962025316456,0.00935754189944138,0.017901748542881,0.0144144144144145,0.0238256549232159,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00525717022417771,0.0078832913294431,0.00485301747567712,0.00896219951633759,0.0039204770621426,0.00426081039862969,0.00929728853641376,0.00484310280916089,0.00501605293937568,0.00911710062198767,0.00424348941800701,0.00133825968056311,0.00105358217940998,0.00151881911813567,0.00828896680084812,0.00927686333800537,0.00941408374116359,0.00561721939205828,0.00896219951633737,0.00896219951633737,0.00896219951633759,0.00896219951633737,27240.5051592774,18775.2327649459,NA,21264.7069265164,124.678712274221,128.050321505414,126.943076945248,140.722219463762,140.881618993542,140.052262041603,NA,NA,NA,1265.62919254658,869.47721822542,NA,4369.84069202642,NA,2883.20154884094,1915.38254379489,286.220785020687,4659.14198935203,1845.22813601492,NA,1867.89494096899,2969.97576442046,NA,NA,2262.49210130891,201,203.746246648793,1815.62837837838,3337.40202832959,803.706576655287,620.709447532025,1714.38254379489,82.4745383718932,29.5997576365384,1032.43866369682,NA,602.075170263789,574.002127098322,94.7163466881899,83.9437164020502,0.668874234279285,84.6125906363295,NA,NA,21401.3,27400.1,NA,0.629670798,0.00941408374116359,0.00941408374116359,0.0142584764518838,0.0144144144144145,0.0144144144144145,0.00927686333800537,0.00927686333800537,0.0078832913294431,0.0078832913294431,0.00426081039862969,0.00426081039862969,1867.89494096899,2969.97576442046,2262.49210130891,602.075170263789,267.402047961631,201.631406391498,430.363493433036,3939.47719859338,620.733273186948
"225",2026-03-31,0.0226404468811201,0.0226404468811201,0.0136895347687995,0.00980615735461798,0.00497512437810954,0.017871017871018,0.00927079009270781,0.0175869120654397,0.0142095914742451,0.0232712032645859,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00525136151351235,0.00791287342661073,0.00484451574454203,0.00906611658218415,0.00403204962522619,0.00420535201132632,0.00924449180842424,0.00484381891816033,0.00501444973834264,0.00973915085277599,0.00487103729138383,0.0012783636944711,0.000902119981957661,0.00146912468603388,0.00822082465818119,0.00921980174966897,0.00939362311033309,0.005612681372138,0.00906611658218415,0.00906611658218415,0.00906611658218415,0.00906611658218415,27487.470754809,18958.0875891397,NA,21350.44728011,125.282720258843,128.692423406582,127.609700933925,141.83573657469,141.996397412774,141.160477864248,NA,NA,NA,1287.88770186335,881.832134292566,NA,4425.226512822,NA,2911.01532661494,1931.9253358034,290.609661615642,4697.44397870407,1862.32880045076,NA,1885.11656201393,2997.87459739825,NA,NA,2284.67845486793,202,207.387399463807,1832.46068796069,3383.08950943387,811.116591956954,626.336871747013,1729.9253358034,83.2222621518346,29.8681124900756,1042.13700338813,NA,610.630412470024,582.158462829736,95.5896126271079,84.2967292786598,0.671687085885735,84.9684163645455,NA,NA,21491.3,27653.4,NA,0.629670798,0.00939362311033309,0.00939362311033309,0.0136895347687995,0.0142095914742451,0.0142095914742451,0.00921980174966897,0.00921980174966897,0.00791287342661073,0.00791287342661073,0.00420535201132632,0.00420535201132632,1885.11656201393,2997.87459739825,2284.67845486793,610.630412470024,271.201721822542,200.48617948693,431.506590918105,3993.71992190389,626.360142950278
"226",2026-06-30,0.0225808734614172,0.0225808734614172,0.0137229743633587,0.00980615735461798,0.00495049504950495,0.0175572519083969,0.00918563202632305,0.017282958199357,0.0140105078809107,0.0227419702522096,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00524004623035657,0.00786105824869554,0.00483666485968515,0.00894464794316763,0.00392692824346019,0.00417378194897466,0.00918874351797605,0.00484441216609865,0.0049972021885103,0.00894230311870747,0.00408587624496715,0.00130574819371509,0.0010515247108307,0.00146696952489123,0.00823895086434479,0.00917098413748496,0.00933955970647093,0.00559803568330741,0.00894464794316741,0.00894464794316763,0.00894464794316741,0.00894464794316741,27733.3365035588,19127.6165549128,NA,21434.2889545447,125.888670789445,129.335525466474,128.278381666261,142.950715561651,143.112639363941,142.270148603153,NA,NA,NA,1310.14621118012,894.187050359712,NA,4481.38566419437,NA,2939.02160585968,1948.39890890012,294.995208266637,4736.14598883262,1879.42826978402,NA,1902.40493610147,3025.87342619317,NA,NA,2307.08237130107,203,211.02855227882,1849.292997543,3429.51556004078,818.555329355442,631.939234558615,1745.39890890012,83.9666559878168,30.1352722410263,1051.8701041536,NA,619.185654676259,590.314798561151,96.4662634482195,84.6485654456807,0.674490561320165,85.3230560070008,NA,NA,21581,27907.5,NA,0.629670798,0.00933955970647093,0.00933955970647093,0.0137229743633587,0.0140105078809107,0.0140105078809107,0.00917098413748496,0.00917098413748496,0.00786105824869554,0.00786105824869554,0.00417378194897466,0.00417378194897466,1902.40493610147,3025.87342619317,2307.08237130107,619.185654676259,275.001395683453,199.369674679183,432.684449477336,4048.70121471704,631.961976528867
"227",2026-09-30,0.022535081042365,0.022535081042365,0.0134798831053324,0.00980615735461798,0.00492610837438434,0.0172543135783947,0.00910202418149697,0.0169893322797314,0.0138169257340242,0.0222362735799346,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00526021323755788,0.00782837021351646,0.00482677830037015,0.00908887703156758,0.00407008186785518,0.00416570131133875,0.00919107766729366,0.00482899941225989,0.00500328654835092,0.00911448102459333,0.00426710634789784,0.00133302422626635,0.00105042016806722,0.00151207295752021,0.00825608648831277,0.00916898785968967,0.00935228023793799,0.00558677751753334,0.0090888770315678,0.0090888770315678,0.0090888770315678,0.00908887703156758,27985.4013887148,19301.9548530483,NA,21521.528265369,126.496307493874,129.982628161264,128.953153307594,144.069786685354,144.232978087115,143.38389199675,NA,NA,NA,1332.40472049689,906.541966426859,NA,4537.4525170396,NA,2967.38883661705,1965.26262495415,299.399523692676,4775.2480197377,1896.53447515004,NA,1919.8480638648,3054.17224243945,NA,NA,2329.70598406411,204,214.669705093834,1866.12530712531,3475.74502889805,826.060653232787,637.682852552941,1761.26262495415,84.729818598842,30.4091680247378,1061.70748814155,NA,627.740896882494,598.471134292566,97.3507614466458,85.0011860857607,0.677300287535942,85.6784863732966,NA,NA,21670.9,28164,NA,0.629670798,0.00935228023793799,0.00935228023793799,0.0134798831053324,0.0138169257340242,0.0138169257340242,0.00916898785968967,0.00916898785968967,0.00782837021351646,0.00782837021351646,0.00416570131133875,0.00416570131133875,1919.8480638648,3054.17224243945,2329.70598406411,627.740896882494,278.801069544365,198.319756350293,433.966591259054,4103.48592578054,637.705088826521
"228",2026-12-31,0.0225027668152626,0.0225027668152626,0.0134001037021207,0.00980615735461798,0.00245098039215685,0.028023598820059,0.0106354334948842,0.017871017871018,0.014054514480409,0.0229896907216496,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00523892818993921,0.00784221754334369,0.00482014197340108,0.0092856913177537,0.00427646089197409,0.00417610712983763,0.00918548501633287,0.0048216007714561,0.00498607285206454,0.00937994757195892,0.00453793212146669,0.00133124963824738,0.000974366661669945,0.00150979004482177,0.00823036649214659,0.00916217998190216,0.00936384769014165,0.00557883276698212,0.00928569131775348,0.0092856913177537,0.0092856913177537,0.0092856913177537,28245.2651874138,19483.0061776062,NA,21613.5642393314,127.106037655105,130.630731014779,129.628729617639,145.199613293964,145.364084478199,144.50833967,NA,NA,NA,1356.21614906832,919.282973621103,NA,4593.9695280794,NA,2996.15562621421,1982.11716601897,306.202116327964,4814.55006103104,1916.6638968946,NA,1937.43805736384,3082.77104613711,NA,NA,2352.55144753384,204.5,220.685522788204,1885.97235872236,3522.32037272741,833.629169613673,643.604178680373,1777.61716601897,85.5165935397601,30.6915381722452,1071.64915535199,NA,636.563490407674,606.882355515588,98.2427066443952,85.3561601450181,0.680128766095762,86.0362889111139,NA,NA,21761.4,28422.7,NA,0.629670798,0.00936384769014165,0.00936384769014165,0.0134001037021207,0.014054514480409,0.014054514480409,0.00916217998190216,0.00916217998190216,0.00784221754334369,0.00784221754334369,0.00417610712983763,0.00417610712983763,1937.43805736384,3082.77104613711,2352.55144753384,636.563490407674,282.719483213429,197.065679205999,435.085664944315,4158.88386313509,643.627168371094
"229",2027-03-31,0.0224836339778056,0.0224836339778056,0.0129691936388838,0.00980615735461798,0.00244498777506119,0.0272596843615496,0.01052351138937,0.0175572519083969,0.0138597228055439,0.0224730424266855,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00520148854747315,0.00782254683551553,0.00482009702178754,0.0094338954731461,0.00442007342130335,0.00418171624987362,0.00918983770014825,0.00481419716182629,0.00499196079932607,0.0100950363071606,0.00524963553277602,0.00130057803468198,0.000973418195432396,0.00150751401516946,0.00818395197640354,0.00917367704919969,0.00934185344967386,0.00557412869380358,0.0094338954731461,0.0094338954731461,0.0094338954731461,0.0094338954731461,28511.7280668032,19679.6878323417,NA,21709.0977801653,127.718701088658,131.282834503192,130.302991970169,146.335444069455,146.501201837231,145.638762925191,NA,NA,NA,1380.02757763975,932.023980815348,NA,4649.66237241025,NA,3025.29681044131,1999.38702055446,313.024688627007,4853.95210751851,1936.80048925468,NA,1955.21148840492,3111.56984146903,NA,NA,2375.62093721319,205,226.701340482574,1905.81941031941,3568.0020276995,841.276614394502,649.675873228123,1794.38702055446,86.3233481444337,30.9810789352722,1081.66034471075,NA,645.386083932854,615.293576738609,99.1439535075902,85.7130953869233,0.682972871608951,86.3960682585323,NA,NA,21852.4,28683.9,NA,0.629670798,0.00934185344967386,0.00934185344967386,0.0129691936388838,0.0138597228055439,0.0138597228055439,0.00917367704919969,0.00917367704919969,0.00782254683551553,0.00782254683551553,0.00418171624987362,0.00418171624987362,1955.21148840492,3111.56984146903,2375.62093721319,645.386083932854,286.637896882494,195.890530461647,436.2742607779,4213.38811163235,649.69834627055
"230",2027-06-30,0.0224508515062536,0.0224508515062536,0.0127482869374556,0.00980615735461798,0.0024390243902439,0.026536312849162,0.0104139203796467,0.0172543135783947,0.0136702568351283,0.0219791050660358,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00523964299568358,0.00778583166159974,0.00481154031950126,0.00952107084869036,0.00452490770661296,0.00416887847559066,0.00916890659917247,0.00481461764890079,0.00497478325791167,0.0100654227019321,0.00522872416529019,0.00129888872853234,0.000897666068222724,0.0014582059363093,0.00815872427220476,0.00914366173350234,0.00925539094385708,0.00556606851549768,0.00952107084869036,0.00952107084869058,0.00952107084869036,0.00952107084869036,28783.1902497458,19877.7722090163,NA,21807.3294440143,128.3332247685,131.93593815033,130.985733129362,147.474787203105,147.641835532958,146.772681816731,NA,NA,NA,1403.83900621118,944.764988009593,NA,4705.15947541155,NA,3054.77813318424,2016.97150650713,319.862397034957,4893.55416439424,1956.94251389925,NA,1973.08928087235,3140.36863680094,NA,NA,2398.91664993843,205.5,232.717158176944,1925.66646191646,3613.48794134204,848.968963180831,655.861483245813,1811.47150650713,87.1452388580131,31.2760519827838,1091.67153406952,NA,654.208677458034,623.704797961631,100.050492281386,86.0704228653581,0.685820102512814,86.7562429678709,NA,NA,21943.5,28946.9,NA,0.629670798,0.00925539094385708,0.00925539094385708,0.0127482869374556,0.0136702568351283,0.0136702568351283,0.00914366173350234,0.00914366173350234,0.00778583166159974,0.00778583166159974,0.00416887847559066,0.00416887847559066,1973.08928087235,3140.36863680094,2398.91664993843,654.208677458034,290.556310551559,194.760285722797,437.462856611485,4267.69661880007,655.883462350879
"231",2027-09-30,0.0224443099677683,0.0224443099677683,0.0124637366729599,0.00980615735461798,0.00243309002433101,0.0258503401360544,0.0103065883887801,0.0169616519174041,0.0134859011033919,0.021506413347478,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00516687751697376,0.0077513366923958,0.00481284646211666,0.00946948643841705,0.004481613014091,0.0041697997128991,0.00915469359413268,0.00481492158222374,0.00496531857635607,0.0100004032420662,0.00516270945202812,0.00132603055635627,0.00104633781763841,0.00150305307656162,0.00815400649868181,0.00913511828925517,0.00926604043942048,0.00556446013380651,0.00946948643841705,0.00946948643841705,0.00946948643841705,0.00946948643841705,29055.7522794701,20076.5579466604,NA,21905.0614554532,128.950872875299,132.591042114917,131.662520368912,148.617913932356,148.786257110057,147.910366290738,NA,NA,NA,1427.65043478261,957.505995203837,NA,4760.31251016461,NA,3084.51295875523,2034.62521137158,326.703435386865,4933.45623685236,1977.0857336464,NA,1991.11368484838,3169.46741958422,NA,NA,2422.44080408834,206,238.732975871314,1945.51351351351,3658.52550351384,856.724395083394,662.072154666889,1828.62521137158,87.9704595155516,31.572220132882,1101.78700665077,NA,663.031270983214,632.116019184652,100.964465363274,86.4293192899112,0.688679834979372,87.1179991248906,NA,NA,22035,29211.9,NA,0.629670798,0.00926604043942048,0.00926604043942048,0.0124637366729599,0.0134859011033919,0.0134859011033919,0.00913511828925517,0.00913511828925517,0.0077513366923958,0.0077513366923958,0.0041697997128991,0.0041697997128991,1991.11368484838,3169.46741958422,2422.44080408834,663.031270983214,294.474724220624,193.693124100181,438.755735667558,4321.55677449705,662.093661080237
"232",2027-12-31,0.0224765533314351,0.0224765533314351,0.0143719763862951,0.00980615735461798,-0.00121359223300976,0.00596816976127323,0.0105888429752066,0.0174039158810733,0.0141129032258065,0.00925226586102723,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.0051112598023566,0.00774735768378698,0.00482058605695568,0.00936000936000947,0.00437950210535432,0.00417063762196501,0.00915038049561989,0.00481511060797568,0.00495587236931438,0.00976164810156921,0.00491735749961397,0.00135306310456018,0.00111990443482157,0.00145389738298496,0.0081691397064787,0.0091265099912794,0.00921251892983355,0.00557238780205283,0.00936000936000947,0.00936000936000925,0.00936000936000925,0.00936000936000947,29327.7143927681,20272.5382404265,NA,22000.9947182153,129.572491655114,133.248146396952,132.335481716751,149.769310069808,149.938957462321,149.056280803532,NA,NA,NA,1452.49714285714,971.019184652278,NA,4823.04298596518,NA,3114.46479602705,2051.49116046597,328.951638638949,4973.758330087,1997.98198702309,NA,2009.28560378693,3198.66619818463,NA,NA,2446.19563979548,205.75,240.157774798928,1966.11425061425,3711.105745659,864.543298834895,668.269156231573,1845.74116046597,88.7938638400215,31.8677364088421,1111.93724030619,NA,672.388567146283,641.037011390887,101.885918565176,86.7897846605825,0.691552069008626,87.4813367295912,NA,NA,22126.9,29479.2,NA,0.629670798,0.00921251892983355,0.00921251892983355,0.0143719763862951,0.0141129032258065,0.0141129032258065,0.0091265099912794,0.0091265099912794,0.00774735768378698,0.00774735768378698,0.00417063762196501,0.00417063762196501,2009.28560378693,3198.66619818463,2446.19563979548,672.388567146283,298.630617505995,192.154731688612,439.548673159903,4383.49431280528,668.278408497434
"233",2028-03-31,0.0223640146042485,0.0223640146042485,0.0140183610892437,0.00980615735461798,-0.00121506682867556,0.00593276203032311,0.0104778941988244,0.0171062009978618,0.0139165009940359,0.00916744621141263,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00518647228261249,0.00764960258507053,0.00479690503857477,0.00911979489836967,0.00418780630714521,0.00418947073471654,0.00911829357648775,0.00479975306736624,0.00491642084562449,0.00944981515528931,0.00463069710245168,0.00132248512204236,0.00111865165187552,0.0014986184611061,0.00814315874132898,0.00910589158034103,0.0091596848818305,0.00554471711674687,0.00911979489836967,0.00911979489836967,0.00911979489836967,0.00911979489836967,29595.1771328681,20464.1099795271,NA,22093.1306226597,130.194038593195,133.903250361539,133.021836024681,150.914985771282,151.085930898927,150.196502114488,NA,NA,NA,1477.34385093168,984.53237410072,NA,4885.25160107778,NA,3144.5470530328,2068.0739412849,331.186219393018,5014.26043370991,2018.87335134375,NA,2027.58194064895,3227.96497260217,NA,NA,2470.18341915949,205.5,241.582573726542,1986.71498771499,3763.12936604201,872.415736380596,674.363633873312,1862.5739412849,89.6036456664763,32.158363628766,1122.12223503576,NA,681.745863309353,649.958003597122,102.813680693194,87.1533879234904,0.69444930616327,87.8478372296537,NA,NA,22219.6,29748,NA,0.629670798,0.0091596848818305,0.0091596848818305,0.0140183610892437,0.0139165009940359,0.0139165009940359,0.00910589158034103,0.00910589158034103,0.00764960258507053,0.00764960258507053,0.00418947073471654,0.00418947073471654,2027.58194064895,3227.96497260217,2470.18341915949,681.745863309353,302.786510791367,190.669873071244,440.376371726411,4444.87522935137,674.372801319523
